Tweet Id,Text,Name,Screen Name,Created At,Favorites,Retweets,Language,Client,Tweet Type,Media Type,URLs,Hashtags,Mentions
702519390458273792,"Today, the IN Biosciences Research Institute announced $100M in grants supporting scientific innovation. Learn more: https://t.co/1wyPujbSYn",Mike Pence,mike_pence,Wed Feb 24 15:44:09 +0000 2016,0,7,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
702527915926355968,Join me LIVE on @93wibc as I join @GarrisonRadio in studio to discuss our #GovAgenda https://t.co/8ytH6diqwt,Mike Pence,mike_pence,Wed Feb 24 16:18:02 +0000 2016,0,4,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,1,1,2
702529347819859969,As I said then IBRI represented a milestone project 2 further IN's leadership pos as a global life sciences hub https://t.co/0eifQErPNF,Mike Pence,mike_pence,Wed Feb 24 16:23:43 +0000 2016,0,3,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,Photo,0,0,0
702529378442420224,This collaboration btwn our universities in life sciences will contribute life saving remedies 2 serve the health &amp; well-being of the world,Mike Pence,mike_pence,Wed Feb 24 16:23:50 +0000 2016,0,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,0,0,0
702540132356923392,"Today, the Indiana BioSciences Research Institute landed $100 million in grants @93wibc",Mike Pence,mike_pence,Wed Feb 24 17:06:34 +0000 2016,0,4,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
702540196907237376,Indiana is the second leading exporting state in America in life sciences @93wibc,Mike Pence,mike_pence,Wed Feb 24 17:06:50 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,1
702540442647154688,IBRI brings together life science companies &amp; universities to create a platform where new therapies &amp; meds can be developed &amp; commercialized,Mike Pence,mike_pence,Wed Feb 24 17:07:48 +0000 2016,0,2,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
702540643130875906,Thanks to @GarrisonRadio for hosting me in studio on @93wibc this afternoon https://t.co/PXf19VmyRl,Mike Pence,mike_pence,Wed Feb 24 17:08:36 +0000 2016,0,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,2
702541119230377984,Thanks to @LillyPad's John Lechleiter &amp; Lilly Endowment's Clay Robbins for seeing vision of IBRI through to this day https://t.co/w2kRpFkNZf,Mike Pence,mike_pence,Wed Feb 24 17:10:30 +0000 2016,0,4,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
702563415978602501,Great to be with our friends at @NFIB before they head to the Statehouse for their annual advocacy day https://t.co/nQe9wQavZq,Mike Pence,mike_pence,Wed Feb 24 18:39:06 +0000 2016,0,2,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
702574005593743360,@FirstLadyIN made a visit to Murray's Jewelers in Muncie to view their products in the Bicentennial Marketplace https://t.co/GsNomYOoDY,Mike Pence,mike_pence,Wed Feb 24 19:21:10 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
702664656159117312,We’ve created the Governor’s Health Workforce Council to help develop data-driven health workforce policies https://t.co/utlPAU43SH,Mike Pence,mike_pence,Thu Feb 25 01:21:23 +0000 2016,0,10,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Retweet,,1,0,0
702665829624717313,"Today, the Indiana BioSciences Research Institute landed $100 million in grants. Learn more: https://t.co/NQrtAxlOyr https://t.co/rH2K7T3X2T",Mike Pence,mike_pence,Thu Feb 25 01:26:03 +0000 2016,3,1,English,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tweet,Photo,1,0,0
702912600250699776,Had a great time visiting with the teachers and 4th grade Bulldogs of Centerville-Abington Elementary this morning! https://t.co/qjakWERKOx,Mike Pence,mike_pence,Thu Feb 25 17:46:38 +0000 2016,0,15,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
702944540529975300,I've named Rick Hite Executive Director of the Indiana Civil Rights Commission https://t.co/QlzjAXdsUo https://t.co/VY5jtTuUzV,Mike Pence,mike_pence,Thu Feb 25 19:53:33 +0000 2016,0,22,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,1,0,0
702944553146388480,Rick Hite is a man of integrity and a dedicated public servant,Mike Pence,mike_pence,Thu Feb 25 19:53:36 +0000 2016,0,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
702944561069424642,Rick’s track record of upholding the law &amp; building consensus will serve Hoosiers well. I’m honored to welcome him as a member of my Cabinet,Mike Pence,mike_pence,Thu Feb 25 19:53:38 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,,0,0,0
702948895865892864,Discussing workforce development w/ small business leaders in Wayne Co. Thx for hosting us @iueast ! https://t.co/ZjbimrLOQw,Mike Pence,mike_pence,Thu Feb 25 20:10:51 +0000 2016,0,10,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
702971515718012928,"Enjoyed our convo focusing on closing the skills gap, ed &amp; combating the drug epidemic. Thx 2 all of our attendees https://t.co/3YD4B1fkD9",Mike Pence,mike_pence,Thu Feb 25 21:40:44 +0000 2016,0,9,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,0
703243028404826112,"@blue &amp; I looking over his new book ""Blue's Road Trip Through Indiana"" before we celebrate #ReadAcrossAmerica https://t.co/3o0An4LbzA",Mike Pence,mike_pence,Fri Feb 26 15:39:38 +0000 2016,0,5,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
703243037661597696,"@blue gives quite the intro, great to see the kids of Newby Elementary excited for #readacrossamerica https://t.co/eRS5uDY2vp",Mike Pence,mike_pence,Fri Feb 26 15:39:40 +0000 2016,0,1,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,1,1
703254855998164992,"@blue &amp; I squared off in a snowball fight, things got a little out of hand, it was all in good fun! https://t.co/laQRJH8frN",Mike Pence,mike_pence,Fri Feb 26 16:26:38 +0000 2016,0,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Video,0,0,1
703254868564303872,We hugged it out in the end. Thanks for being a good sport @blue &amp; for making reading fun! #ReadAcrossAmerica https://t.co/dNdPQCBMRe,Mike Pence,mike_pence,Fri Feb 26 16:26:41 +0000 2016,0,3,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,1,1
703419020201091072,Stopped by @INBOAH to thank Dr Marsh &amp; the team for their efforts combating the avian flu in Dubois Co https://t.co/dcaiAkjW6v,Mike Pence,mike_pence,Sat Feb 27 03:18:57 +0000 2016,0,7,English,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Retweet,Photo,0,0,1
